"response","var","time","level","predicted.value","standard.error","est.status"
"glucose","TG",57.0000000003,"16.1684180609756",118.576921260137,1.31598782745404,"Estimable"
"glucose","TG",57.0000000003,"42.3188794196802",120.25791586725,1.8672072994833,"Estimable"
"glucose","TG",60,"16.1684180609756",119.56707132451,1.31832691601208,"Estimable"
"glucose","TG",60,"42.3188794196802",121.191627709066,1.87081378809216,"Estimable"
"glucose","TG",69.0000000001,"16.1684180609756",122.0657777228,1.33181123573888,"Estimable"
"glucose","TG",69.0000000001,"42.3188794196802",123.545187087966,1.88956529637203,"Estimable"
"glucose","TG",75,"16.1684180609756",123.338462158985,1.34301869493082,"Estimable"
"glucose","TG",75,"42.3188794196802",124.741246551478,1.90408820666778,"Estimable"
"glucose","TG",84.0000000001,"16.1684180609756",124.657809069359,1.35908031173088,"Estimable"
"glucose","TG",84.0000000001,"42.3188794196802",125.975865563213,1.9226435250091,"Estimable"
"glucose","TG",90,"16.1684180609756",125.144253846956,1.3683367063152,"Estimable"
"glucose","TG",90,"42.3188794196802",126.425964781969,1.93102854975579,"Estimable"
"glucose","TG",99.0000000001,"16.1684180609756",125.284241269413,1.38073225347202,"Estimable"
"glucose","TG",99.0000000001,"42.3188794196802",126.541643426539,1.93743512798527,"Estimable"
"glucose","TG",108.0000000002,"16.1684180609756",124.716612999113,1.39510088263614,"Estimable"
"glucose","TG",108.0000000002,"42.3188794196802",125.985957850803,1.93999029084001,"Estimable"
"glucose","TG",117.0000000003,"16.1684180609756",123.441369036056,1.41878958674882,"Estimable"
"glucose","TG",117.0000000003,"42.3188794196802",124.75890805476,1.94695316060099,"Estimable"
"glucose","TG",120,"16.1684180609756",122.859039783382,1.43046093515031,"Estimable"
"glucose","TG",120,"42.3188794196802",124.200699407188,1.9523411012585,"Estimable"
"glucose","TG",129.0000000001,"16.1684180609756",120.640308230007,1.48281306650892,"Estimable"
"glucose","TG",129.0000000001,"42.3188794196802",122.078497317429,1.98571585513555,"Estimable"
"glucose","TG",138.0000000002,"16.1684180609756",117.713960983875,1.57048717433394,"Estimable"
"glucose","TG",138.0000000002,"42.3188794196802",119.284931007363,2.05855296611179,"Estimable"
"glucose","TG",147.0000000003,"16.1684180609756",114.079998044985,1.70414730668576,"Estimable"
"glucose","TG",147.0000000003,"42.3188794196802",115.82000047699,2.18825290996562,"Estimable"
"glucose","TG",150,"16.1684180609756",112.711429133788,1.76032008177907,"Estimable"
"glucose","TG",150,"42.3188794196802",114.515831584725,2.24671432912301,"Estimable"
"glucose","TG",159.0000000001,"16.1684180609756",108.133978604581,1.96618636133572,"Estimable"
"glucose","TG",159.0000000001,"42.3188794196802",110.155748760636,2.47318927045303,"Estimable"
"glucose","TG",168.0000000002,"16.1684180609756",102.848912382616,2.22944674214307,"Estimable"
"glucose","TG",168.0000000002,"42.3188794196802",105.12430171624,2.78034322416296,"Estimable"
"glucose","TG",177.0000000003,"16.1684180609756",96.8562304678945,2.54971013289132,"Estimable"
"glucose","TG",177.0000000003,"42.3188794196802",99.4214904515378,3.16904007866728,"Estimable"
"glucose","TG",180,"16.1684180609756",94.7014218981737,2.66883530397531,"Estimable"
"glucose","TG",180,"42.3188794196802",97.3713613145787,3.31635899275669,"Estimable"
"glucose","NEFA",0,"0.385878048780488",83.8570230930945,2.11336194737598,"Estimable"
"glucose","NEFA",0,"0.56984972609004",83.5500313214938,3.089416332423,"Estimable"
"glucose","NEFA",9.0000000001,"0.385878048780488",91.209875681536,1.83615534487472,"Estimable"
"glucose","NEFA",9.0000000001,"0.56984972609004",90.3547282706981,2.69399480500434,"Estimable"
"glucose","NEFA",15,"0.385878048780488",95.7137584900532,1.68583039030326,"Estimable"
"glucose","NEFA",15,"0.56984972609004",94.5352177372296,2.48026845303675,"Estimable"
"glucose","NEFA",24.0000000001,"0.385878048780488",101.872554327539,1.51266580875503,"Estimable"
"glucose","NEFA",24.0000000001,"0.56984972609004",100.271989187968,2.23522486744525,"Estimable"
"glucose","NEFA",30,"0.385878048780488",105.580399302107,1.43091116813583,"Estimable"
"glucose","NEFA",30,"0.56984972609004",103.740528322209,2.12034288858538,"Estimable"
"glucose","NEFA",39.0000000001,"0.385878048780488",110.545138388637,1.35330373530967,"Estimable"
"glucose","NEFA",39.0000000001,"0.56984972609004",108.409374274482,2.01249203060246,"Estimable"
"glucose","NEFA",48.0000000002,"0.385878048780488",114.793443424585,1.31902322609322,"Estimable"
"glucose","NEFA",48.0000000002,"0.56984972609004",112.437464927668,1.9663024192944,"Estimable"
"glucose","NEFA",57.0000000003,"0.385878048780488",118.325314409951,1.31388127931665,"Estimable"
"glucose","NEFA",57.0000000003,"0.56984972609004",115.824800281768,1.96111992930156,"Estimable"
"glucose","NEFA",60,"0.385878048780488",119.343397171502,1.31626203574581,"Estimable"
"glucose","NEFA",60,"0.56984972609004",116.811521999899,1.96503708608213,"Estimable"
"glucose","NEFA",69.0000000001,"0.385878048780488",121.92002275612,1.32976117877787,"Estimable"
"glucose","NEFA",69.0000000001,"0.56984972609004",119.34451695524,1.98498662519342,"Estimable"
"glucose","NEFA",75,"0.385878048780488",123.239754228843,1.34088872587711,"Estimable"
"glucose","NEFA",75,"0.56984972609004",120.677205092609,2.00032723848048,"Estimable"
"glucose","NEFA",84.0000000001,"0.385878048780488",124.622323062504,1.35667835942603,"Estimable"
"glucose","NEFA",84.0000000001,"0.56984972609004",122.142274549485,2.01984698555197,"Estimable"
"glucose","NEFA",90,"0.385878048780488",125.146016701279,1.36562722718341,"Estimable"
"glucose","NEFA",90,"0.56984972609004",122.763012354563,2.02860030563804,"Estimable"
"glucose","NEFA",99.0000000001,"0.385878048780488",125.334528783985,1.37730562165325,"Estimable"
"glucose","NEFA",99.0000000001,"0.56984972609004",123.160156312974,2.03508621748309,"Estimable"
"glucose","NEFA",108.0000000002,"0.385878048780488",124.806606816109,1.39054509496782,"Estimable"
"glucose","NEFA",108.0000000002,"0.56984972609004",122.916544972297,2.03722032199456,"Estimable"
"glucose","NEFA",117.0000000003,"0.385878048780488",123.562250797651,1.41256588153071,"Estimable"
"glucose","NEFA",117.0000000003,"0.56984972609004",122.032178332535,2.04350251985619,"Estimable"
"glucose","NEFA",120,"0.385878048780488",122.988257891438,1.42354288596651,"Estimable"
"glucose","NEFA",120,"0.56984972609004",121.594999386203,2.04867567886495,"Estimable"
"glucose","NEFA",129.0000000001,"0.385878048780488",120.788656472231,1.47337078365826,"Estimable"
"glucose","NEFA",129.0000000001,"0.56984972609004",119.856292347682,2.08174399727428,"Estimable"
"glucose","NEFA",138.0000000002,"0.385878048780488",117.872621002444,1.55788934327757,"Estimable"
"glucose","NEFA",138.0000000002,"0.56984972609004",117.476830010074,2.15536814251745,"Estimable"
"glucose","NEFA",147.0000000003,"0.385878048780488",114.240151482074,1.68788946166612,"Estimable"
"glucose","NEFA",147.0000000003,"0.56984972609004",114.45661237338,2.28781837223473,"Estimable"
"glucose","NEFA",150,"0.385878048780488",112.870120741978,1.74276126801049,"Estimable"
"glucose","NEFA",150,"0.56984972609004",113.307483094816,2.34778600631889,"Estimable"
"glucose","NEFA",159.0000000001,"0.385878048780488",108.28240582086,1.94457166302911,"Estimable"
"glucose","NEFA",159.0000000001,"0.56984972609004",109.432925059364,2.58093730846121,"Estimable"
"glucose","NEFA",168.0000000002,"0.385878048780488",102.97825684916,2.20364124555247,"Estimable"
"glucose","NEFA",168.0000000002,"0.56984972609004",104.917611724825,2.89839124866762,"Estimable"
"glucose","NEFA",177.0000000003,"0.385878048780488",96.9576738268791,2.51963901032459,"Estimable"
"glucose","NEFA",177.0000000003,"0.56984972609004",99.7615430911998,3.30123468770841,"Estimable"
"glucose","NEFA",180,"0.385878048780488",94.7916052529011,2.63732743096923,"Estimable"
"glucose","NEFA",180,"0.56984972609004",97.900463480405,3.45412326108055,"Estimable"
"glucose","Leptin",0,"2.53213414634146",84.6698111418378,2.12192048801963,"Estimable"
"glucose","Leptin",0,"4.40407022813691",83.3898573320371,3.00671461400548,"Estimable"
"glucose","Leptin",9.0000000001,"2.53213414634146",91.8982040144916,1.84349513841972,"Estimable"
"glucose","Leptin",9.0000000001,"4.40407022813691",91.2542350928555,2.62067992024484,"Estimable"
"glucose","Leptin",15,"2.53213414634146",96.3234621434133,1.69247631164998,"Estimable"
"glucose","Leptin",15,"4.40407022813691",96.0610633315446,2.41198836139972,"Estimable"
"glucose","Leptin",24.0000000001,"2.53213414634146",102.370843657893,1.51845095298435,"Estimable"
"glucose","Leptin",24.0000000001,"4.40407022813691",102.617170287194,2.17267131940596,"Estimable"
"glucose","Leptin",30,"2.53213414634146",106.008760881388,1.43624158030337,"Estimable"
"glucose","Leptin",30,"4.40407022813691",106.551817989128,2.06045238372311,"Estimable"
"glucose","Leptin",39.0000000001,"2.53213414634146",110.875131037694,1.35812194661723,"Estimable"
"glucose","Leptin",39.0000000001,"4.40407022813691",111.799654139609,1.95508146002873,"Estimable"
"glucose","Leptin",48.0000000002,"2.53213414634146",115.032894379088,1.32350971094955,"Estimable"
"glucose","Leptin",48.0000000002,"4.40407022813691",116.26252780698,1.90993157122848,"Estimable"
"glucose","Leptin",57.0000000003,"2.53213414634146",118.482050905569,1.31817851290079,"Estimable"
"glucose","Leptin",57.0000000003,"4.40407022813691",119.940438991241,1.90483028764712,"Estimable"
"glucose","Leptin",60,"2.53213414634146",119.474301566533,1.32052071662442,"Estimable"
"glucose","Leptin",60,"4.40407022813691",120.991973278525,1.90864318973409,"Estimable"
"glucose","Leptin",69.0000000001,"2.53213414634146",121.978649006491,1.3339596433814,"Estimable"
"glucose","Leptin",69.0000000001,"4.40407022813691",123.623267818669,1.92810168640644,"Estimable"
"glucose","Leptin",75,"2.53213414634146",123.254543513703,1.34508457618398,"Estimable"
"glucose","Leptin",75,"4.40407022813691",124.941373910338,1.94309454532856,"Estimable"
"glucose","Leptin",84.0000000001,"2.53213414634146",124.577879595488,1.3609201718826,"Estimable"
"glucose","Leptin",84.0000000001,"4.40407022813691",126.264397645313,1.96226412686114,"Estimable"
"glucose","Leptin",90,"2.53213414634146",125.066433197273,1.3699368356368,"Estimable"
"glucose","Leptin",90,"4.40407022813691",126.710323200228,1.97098274869807,"Estimable"
"glucose","Leptin",99.0000000001,"2.53213414634146",125.208757920883,1.3817924787805,"Estimable"
"glucose","Leptin",99.0000000001,"4.40407022813691",126.725076130034,1.97780677041151,"Estimable"
"glucose","Leptin",108.0000000002,"2.53213414634146",124.642475829582,1.39533934725177,"Estimable"
"glucose","Leptin",108.0000000002,"4.40407022813691",125.95486657673,1.98078954475981,"Estimable"
"glucose","Leptin",117.0000000003,"2.53213414634146",123.367586923368,1.41785410796172,"Estimable"
"glucose","Leptin",117.0000000003,"4.40407022813691",124.399694540316,1.98839176613633,"Estimable"
"glucose","Leptin",120,"2.53213414634146",122.785155773608,1.42904741954041,"Estimable"
"glucose","Leptin",120,"4.40407022813691",123.706867754236,1.99408581089338,"Estimable"
"glucose","Leptin",129.0000000001,"2.53213414634146",120.565457780871,1.47970403096803,"Estimable"
"glucose","Leptin",129.0000000001,"4.40407022813691",121.105079073704,2.02881948018739,"Estimable"
"glucose","Leptin",138.0000000002,"2.53213414634146",117.637152973222,1.56533892626768,"Estimable"
"glucose","Leptin",138.0000000002,"4.40407022813691",117.718327910063,2.10392838440483,"Estimable"
"glucose","Leptin",147.0000000003,"2.53213414634146",114.000241350661,1.69673586707885,"Estimable"
"glucose","Leptin",147.0000000003,"4.40407022813691",113.546614263312,2.23710553647655,"Estimable"
"glucose","Leptin",150,"2.53213414634146",112.630469295539,1.75213016154296,"Estimable"
"glucose","Leptin",150,"4.40407022813691",111.981606940549,2.29703331466562,"Estimable"
"glucose","Leptin",159.0000000001,"2.53213414634146",108.048748586454,1.95565770773781,"Estimable"
"glucose","Leptin",159.0000000001,"4.40407022813691",106.76327664968,2.52890351811825,"Estimable"
"glucose","Leptin",168.0000000002,"2.53213414634146",102.758421062457,2.21664216991507,"Estimable"
"glucose","Leptin",168.0000000002,"4.40407022813691",100.759983875702,2.84299659085616,"Estimable"
"glucose","Leptin",177.0000000003,"2.53213414634146",96.7594867235482,2.53473034945262,"Estimable"
"glucose","Leptin",177.0000000003,"4.40407022813691",93.971728618613,3.24018129145673,"Estimable"
"glucose","Leptin",180,"2.53213414634146",94.6023737630643,2.65315277361826,"Estimable"
"glucose","Leptin",180,"4.40407022813691",91.534540759168,3.39066776387897,"Estimable"
"glucose","TBFM",0,"94.3115942028985",84.2345041138203,2.24140651938606,"Estimable"
"glucose","TBFM",0,"185.320420046806",85.3883659300838,3.30206005838666,"Estimable"
"glucose","TBFM",9.0000000001,"94.3115942028985",91.4682838049177,1.94604916406254,"Estimable"
"glucose","TBFM",9.0000000001,"185.320420046806",92.9437631620432,2.87789734588952,"Estimable"
"glucose","TBFM",15,"94.3115942028985",95.8942929312457,1.78596158976741,"Estimable"
"glucose","TBFM",15,"185.320420046806",97.5646920869778,2.64755743193951,"Estimable"
"glucose","TBFM",24.0000000001,"94.3115942028985",101.938540619501,1.60176361660844,"Estimable"
"glucose","TBFM",24.0000000001,"185.320420046806",103.872081630208,2.3816366162098,"Estimable"
"glucose","TBFM",30,"94.3115942028985",105.571528410623,1.51500245661234,"Estimable"
"glucose","TBFM",30,"185.320420046806",107.661005429345,2.25562743232383,"Estimable"
"glucose","TBFM",39.0000000001,"94.3115942028985",110.426244096037,1.43302526283459,"Estimable"
"glucose","TBFM",39.0000000001,"185.320420046806",112.720387283845,2.13524368905734,"Estimable"
"glucose","TBFM",48.0000000002,"94.3115942028985",114.567240579737,1.39733913534797,"Estimable"
"glucose","TBFM",48.0000000002,"185.320420046806",117.030964525099,2.08106146334298,"Estimable"
"glucose","TBFM",57.0000000003,"94.3115942028985",117.994517861724,1.39267587651357,"Estimable"
"glucose","TBFM",57.0000000003,"185.320420046806",120.592737153107,2.07145410388033,"Estimable"
"glucose","TBFM",60,"94.3115942028985",118.978339355234,1.3954553266657,"Estimable"
"glucose","TBFM",60,"185.320420046806",121.613593670501,2.07447593653125,"Estimable"
"glucose","TBFM",69.0000000001,"94.3115942028985",121.453991034964,1.41042787989408,"Estimable"
"glucose","TBFM",69.0000000001,"185.320420046806",124.176960147542,2.09282787120081,"Estimable"
"glucose","TBFM",75,"94.3115942028985",122.707914820468,1.42253563913068,"Estimable"
"glucose","TBFM",75,"185.320420046806",125.46986856929,2.10759533136057,"Estimable"
"glucose","TBFM",84.0000000001,"94.3115942028985",123.994034497356,1.4394874445361,"Estimable"
"glucose","TBFM",84.0000000001,"185.320420046806",126.7852273576,2.12631726998645,"Estimable"
"glucose","TBFM",90,"94.3115942028985",124.454936947654,1.44892475206429,"Estimable"
"glucose","TBFM",90,"185.320420046806",127.246130653551,2.1342949753102,"Estimable"
"glucose","TBFM",99.0000000001,"94.3115942028985",124.5515246217,1.46092095083642,"Estimable"
"glucose","TBFM",99.0000000001,"185.320420046806",127.313481753132,2.13895005628572,"Estimable"
"glucose","TBFM",108.0000000002,"94.3115942028985",123.934393094032,1.4741948994675,"Estimable"
"glucose","TBFM",108.0000000002,"185.320420046806",126.632028239467,2.13833768550376,"Estimable"
"glucose","TBFM",117.0000000003,"94.3115942028985",122.603542364652,1.49643264250105,"Estimable"
"glucose","TBFM",117.0000000003,"185.320420046806",125.201770112556,2.14113288526188,"Estimable"
"glucose","TBFM",120,"94.3115942028985",122.001321187882,1.50763786033974,"Estimable"
"glucose","TBFM",120,"185.320420046806",124.558616378496,2.14506432490604,"Estimable"
"glucose","TBFM",129.0000000001,"94.3115942028985",119.718844856244,1.5590524466696,"Estimable"
"glucose","TBFM",129.0000000001,"185.320420046806",122.129952100617,2.17461516819958,"Estimable"
"glucose","TBFM",138.0000000002,"94.3115942028985",116.722649322892,1.64722781543462,"Estimable"
"glucose","TBFM",138.0000000002,"185.320420046806",118.952483209493,2.24598803012776,"Estimable"
"glucose","TBFM",147.0000000003,"94.3115942028985",113.012734587828,1.78382224043941,"Estimable"
"glucose","TBFM",147.0000000003,"185.320420046806",115.026209705122,2.37892136160213,"Estimable"
"glucose","TBFM",150,"94.3115942028985",111.617492075918,1.84166415853685,"Estimable"
"glucose","TBFM",150,"185.320420046806",113.551050845334,2.43991465997992,"Estimable"
"glucose","TBFM",159.0000000001,"94.3115942028985",106.955951738596,2.05491868076747,"Estimable"
"glucose","TBFM",159.0000000001,"185.320420046806",108.626371189996,2.67935295844031,"Estimable"
"glucose","TBFM",168.0000000002,"94.3115942028985",101.580692199561,2.32935242029586,"Estimable"
"glucose","TBFM",168.0000000002,"185.320420046806",102.952886921412,3.00844038672414,"Estimable"
"glucose","TBFM",177.0000000003,"94.3115942028985",95.4917134588123,2.66459503412554,"Estimable"
"glucose","TBFM",177.0000000003,"185.320420046806",96.5305980395818,3.42845442087043,"Estimable"
"glucose","TBFM",180,"94.3115942028985",93.303449611763,2.78953386003595,"Estimable"
"glucose","TBFM",180,"185.320420046806",94.2234340540669,3.58826721881719,"Estimable"
"glucose","SI",0,"2.74925609756098",83.9692433358431,2.0420651097412,"Estimable"
"glucose","SI",0,"5.37989000659539",83.0620701209121,2.92731624311047,"Estimable"
"glucose","SI",9.0000000001,"2.74925609756098",91.1900967629694,1.77443665272404,"Estimable"
"glucose","SI",9.0000000001,"5.37989000659539",89.1120436415095,2.55460772486987,"Estimable"
"glucose","SI",15,"2.74925609756098",95.6107715665257,1.62940876166142,"Estimable"
"glucose","SI",15,"5.37989000659539",92.8355455347513,2.35428114449909,"Estimable"
"glucose","SI",24.0000000001,"2.74925609756098",101.651942550437,1.46254499197991,"Estimable"
"glucose","SI",24.0000000001,"5.37989000659539",97.9560776941896,2.12660676169275,"Estimable"
"glucose","SI",30,"2.74925609756098",105.286162391871,1.38392354024128,"Estimable"
"glucose","SI",30,"5.37989000659539",101.059952013343,2.02139144327332,"Estimable"
"glucose","SI",39.0000000001,"2.74925609756098",110.147650932567,1.30955194916112,"Estimable"
"glucose","SI",39.0000000001,"5.37989000659539",105.251042811622,1.9250637646419,"Estimable"
"glucose","SI",48.0000000002,"2.74925609756098",114.301330007325,1.27702929817488,"Estimable"
"glucose","SI",48.0000000002,"5.37989000659539",108.8844687932,1.88692771118278,"Estimable"
"glucose","SI",57.0000000003,"2.74925609756098",117.747199616146,1.27255262649486,"Estimable"
"glucose","SI",57.0000000003,"5.37989000659539",111.960229958076,1.88677289943747,"Estimable"
"glucose","SI",60,"2.74925609756098",118.73853182655,1.2749783083779,"Estimable"
"glucose","SI",60,"5.37989000659539",112.861558164782,1.89180467646988,"Estimable"
"glucose","SI",69.0000000001,"2.74925609756098",121.240655480815,1.28824227887512,"Estimable"
"glucose","SI",69.0000000001,"5.37989000659539",115.193766240743,1.9137503264011,"Estimable"
"glucose","SI",75,"2.74925609756098",122.515510435884,1.29898237080534,"Estimable"
"glucose","SI",75,"5.37989000659539",116.43875783763,1.92948699993451,"Estimable"
"glucose","SI",84.0000000001,"2.74925609756098",123.837951646933,1.31391518579499,"Estimable"
"glucose","SI",84.0000000001,"5.37989000659539",117.841524552432,1.94840847081089,"Estimable"
"glucose","SI",90,"2.74925609756098",124.326351639881,1.32209396517702,"Estimable"
"glucose","SI",90,"5.37989000659539",118.46688857523,1.95596371505051,"Estimable"
"glucose","SI",99.0000000001,"2.74925609756098",124.469110407714,1.33220012553324,"Estimable"
"glucose","SI",99.0000000001,"5.37989000659539",118.940213928874,1.95921631262368,"Estimable"
"glucose","SI",108.0000000002,"2.74925609756098",123.904059709611,1.34311520601037,"Estimable"
"glucose","SI",108.0000000002,"5.37989000659539",118.855874465816,1.95581497291839,"Estimable"
"glucose","SI",117.0000000003,"2.74925609756098",122.63119954557,1.3616900833124,"Estimable"
"glucose","SI",117.0000000003,"5.37989000659539",118.213870186056,1.95333987160587,"Estimable"
"glucose","SI",120,"2.74925609756098",122.049621831862,1.37120063128931,"Estimable"
"glucose","SI",120,"5.37989000659539",117.875943244688,1.95469642335204,"Estimable"
"glucose","SI",129.0000000001,"2.74925609756098",119.833015713265,1.41549687805413,"Estimable"
"glucose","SI",129.0000000001,"5.37989000659539",116.490385876013,1.97312750312228,"Estimable"
"glucose","SI",138.0000000002,"2.74925609756098",116.90860012873,1.49262001682195,"Estimable"
"glucose","SI",138.0000000002,"5.37989000659539",114.547163690637,2.0269091991368,"Estimable"
"glucose","SI",147.0000000003,"2.74925609756098",113.276375078259,1.61331312079814,"Estimable"
"glucose","SI",147.0000000003,"5.37989000659539",112.046276688559,2.13442172308626,"Estimable"
"glucose","SI",150,"2.74925609756098",111.908342402494,1.6646730259304,"Estimable"
"glucose","SI",150,"5.37989000659539",111.088722173154,2.18507731739695,"Estimable"
"glucose","SI",159.0000000001,"2.74925609756098",107.332371397466,1.85479403217251,"Estimable"
"glucose","SI",159.0000000001,"5.37989000659539",107.844282082161,2.38787486641616,"Estimable"
"glucose","SI",168.0000000002,"2.74925609756098",102.048590926501,2.10054244385271,"Estimable"
"glucose","SI",168.0000000002,"5.37989000659539",104.042177174467,2.67213716517915,"Estimable"
"glucose","SI",177.0000000003,"2.74925609756098",96.057000989599,2.40166674652375,"Estimable"
"glucose","SI",177.0000000003,"5.37989000659539",99.6824074500711,3.03958000492686,"Estimable"
"glucose","SI",180,"2.74925609756098",93.9025133517782,2.51405850418352,"Estimable"
"glucose","SI",180,"5.37989000659539",98.1052253606286,3.18021580772042,"Estimable"
"glucose","AIRg",0,"202.303048780488",84.4715759904028,2.12596309446556,"Estimable"
"glucose","AIRg",0,"408.834782178679",84.3176364611658,3.0465786926425,"Estimable"
"glucose","AIRg",9.0000000001,"202.303048780488",91.7085460047395,1.84784089147663,"Estimable"
"glucose","AIRg",9.0000000001,"408.834782178679",92.1186066458831,2.65595970130862,"Estimable"
"glucose","AIRg",15,"202.303048780488",96.1394965188252,1.69703121528679,"Estimable"
"glucose","AIRg",15,"408.834782178679",96.8866183966153,2.44417459816424,"Estimable"
"glucose","AIRg",24.0000000001,"202.303048780488",102.195378047115,1.52331986452432,"Estimable"
"glucose","AIRg",24.0000000001,"408.834782178679",103.389683464492,2.20021199883551,"Estimable"
"glucose","AIRg",30,"202.303048780488",105.83893623719,1.44130930148588,"Estimable"
"glucose","AIRg",30,"408.834782178679",107.292425137354,2.08497737721719,"Estimable"
"glucose","AIRg",39.0000000001,"202.303048780488",110.713729279432,1.36345273531359,"Estimable"
"glucose","AIRg",39.0000000001,"408.834782178679",112.49758508839,1.97542396916508,"Estimable"
"glucose","AIRg",48.0000000002,"202.303048780488",114.879869230038,1.3290451269066,"Estimable"
"glucose","AIRg",48.0000000002,"408.834782178679",116.924001969312,1.92675366196701,"Estimable"
"glucose","AIRg",57.0000000003,"202.303048780488",118.337356089008,1.32384691492509,"Estimable"
"glucose","AIRg",57.0000000003,"408.834782178679",120.571675780121,1.91893527503323,"Estimable"
"glucose","AIRg",60,"202.303048780488",119.33237324375,1.32621424489726,"Estimable"
"glucose","AIRg",60,"408.834782178679",121.614513034699,1.92201670758022,"Estimable"
"glucose","AIRg",69.0000000001,"202.303048780488",121.844989313897,1.33965187198711,"Estimable"
"glucose","AIRg",69.0000000001,"408.834782178679",124.223862752053,1.93972387436357,"Estimable"
"glucose","AIRg",75,"202.303048780488",123.126370531944,1.35069010874393,"Estimable"
"glucose","AIRg",75,"408.834782178679",125.530794191305,1.95383852756688,"Estimable"
"glucose","AIRg",84.0000000001,"202.303048780488",124.457898116044,1.36620414306209,"Estimable"
"glucose","AIRg",84.0000000001,"408.834782178679",126.842238791818,1.97194999727499,"Estimable"
"glucose","AIRg",90,"202.303048780488",124.951887010081,1.37482936095353,"Estimable"
"glucose","AIRg",90,"408.834782178679",127.283900153201,1.98003435043101,"Estimable"
"glucose","AIRg",99.0000000001,"202.303048780488",125.102326108134,1.38572669753211,"Estimable"
"glucose","AIRg",99.0000000001,"408.834782178679",127.297439636873,1.9858483045256,"Estimable"
"glucose","AIRg",108.0000000002,"202.303048780488",124.54411211455,1.39772401779311,"Estimable"
"glucose","AIRg",108.0000000002,"408.834782178679",126.532236050431,1.98756783165888,"Estimable"
"glucose","AIRg",117.0000000003,"202.303048780488",123.27724502933,1.4179389081788,"Estimable"
"glucose","AIRg",117.0000000003,"408.834782178679",124.988289393877,1.99347573527775,"Estimable"
"glucose","AIRg",120,"202.303048780488",122.697477536184,1.42817863390617,"Estimable"
"glucose","AIRg",120,"408.834782178679",124.300586492859,1.99848617123138,"Estimable"
"glucose","AIRg",129.0000000001,"202.303048780488",120.485739662142,1.47540303315824,"Estimable"
"glucose","AIRg",129.0000000001,"408.834782178679",121.718315742849,2.03078568079443,"Estimable"
"glucose","AIRg",138.0000000002,"202.303048780488",117.565348696463,1.55684194902572,"Estimable"
"glucose","AIRg",138.0000000002,"408.834782178679",118.357301922726,2.10294213049326,"Estimable"
"glucose","AIRg",147.0000000003,"202.303048780488",113.936304639149,1.68353183465708,"Estimable"
"glucose","AIRg",147.0000000003,"408.834782178679",114.21754503249,2.23286128937126,"Estimable"
"glucose","AIRg",150,"202.303048780488",112.569144822058,1.73730024299103,"Estimable"
"glucose","AIRg",150,"408.834782178679",112.664572053674,2.29169047850033,"Estimable"
"glucose","AIRg",159.0000000001,"202.303048780488",107.995229975922,1.93593808861712,"Estimable"
"glucose","AIRg",159.0000000001,"408.834782178679",107.486491069983,2.52040220078114,"Estimable"
"glucose","AIRg",168.0000000002,"202.303048780488",102.712662038148,2.192178773861,"Estimable"
"glucose","AIRg",168.0000000002,"408.834782178679",101.529667016178,2.83174514615791,"Estimable"
"glucose","AIRg",177.0000000003,"202.303048780488",96.721441008739,2.50577083558625,"Estimable"
"glucose","AIRg",177.0000000003,"408.834782178679",94.7940998922598,3.22673012560148,"Estimable"
"glucose","AIRg",180,"202.303048780488",94.5668888677048,2.62275192710425,"Estimable"
"glucose","AIRg",180,"408.834782178679",92.3758568356465,3.3766116613407,"Estimable"
"glucose","EMS",0,"n",82.236341199545,2.49294573777846,"Estimable"
"glucose","EMS",0,"y",86.5100927908417,3.58273938456057,"Estimable"
"glucose","EMS",9.0000000001,"n",88.9036400042128,2.17289518411366,"Estimable"
"glucose","EMS",9.0000000001,"y",95.4670768664518,3.12570502120929,"Estimable"
"glucose","EMS",15,"n",93.0015191731859,2.00022562782573,"Estimable"
"glucose","EMS",15,"y",100.920152809038,2.87953041792167,"Estimable"
"glucose","EMS",24.0000000001,"n",98.6278578757791,1.80282533027852,"Estimable"
"glucose","EMS",24.0000000001,"y",108.32239656164,2.5988197020663,"Estimable"
"glucose","EMS",30,"n",102.031763643388,1.71071282026296,"Estimable"
"glucose","EMS",30,"y",112.738978955583,2.46838794611283,"Estimable"
"glucose","EMS",39.0000000001,"n",106.617142243907,1.62492422119602,"Estimable"
"glucose","EMS",39.0000000001,"y",118.586482385177,2.34782566905202,"Estimable"
"glucose","EMS",48.0000000002,"n",110.577944783174,1.58903198877047,"Estimable"
"glucose","EMS",48.0000000002,"y",123.501141620956,2.2985877105431,"Estimable"
"glucose","EMS",57.0000000003,"n",113.914171261189,1.58609918774886,"Estimable"
"glucose","EMS",57.0000000003,"y",127.482956662921,2.296202199964,"Estimable"
"glucose","EMS",60,"n",114.887452073478,1.5896185227636,"Estimable"
"glucose","EMS",60,"y",128.60292963372,2.30173563618828,"Estimable"
"glucose","EMS",69.0000000001,"n",117.390910469848,1.60658864515876,"Estimable"
"glucose","EMS",69.0000000001,"y",131.340952417298,2.32707176854469,"Estimable"
"glucose","EMS",75,"n",118.712896033366,1.61938830141895,"Estimable"
"glucose","EMS",75,"y",132.648054165312,2.34561706509979,"Estimable"
"glucose","EMS",84.0000000001,"n",120.17539432766,1.63559077514687,"Estimable"
"glucose","EMS",84.0000000001,"y",133.831336625883,2.36816479951744,"Estimable"
